score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
-1000000000.0,2,133.12134910920727,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.3,0.4,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,148.5900091984941,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.3,0.4,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,142.10416662089133,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.3,0.4,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,109.10206525448962,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.3,0.4,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,109.10206525448962,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.3,0.4,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,134.19273360806093,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,125.95090830762877,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,141.90002195500412,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,133.6504661747847,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,269.83942463528166,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,269.83942463528166,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,132.0094398411565,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,126.45787668299408,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,139.7167281880997,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,134.15743455015004,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,105.8699190932387,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,105.8699190932387,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.3,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,118.7832026117627,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.4,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,113.23163945360028,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.4,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,126.49049095870588,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.4,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,120.93119732075624,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.4,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,92.6436818638449,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.4,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,92.6436818638449,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.0,4.0,0.4,0.4,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,153.8844382495826,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,142.02709028051814,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,162.87627465434448,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,151.0099077922022,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,446.960754260611,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,446.960754260611,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,145.08802586797972,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,135.92094004118502,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,154.0798622727416,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,144.90375755286908,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,276.37813010387265,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,276.37813010387265,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.3,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,141.7814665606336,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,132.61438073384193,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,150.7733029653955,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,141.597198245526,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,273.07157079652956,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,273.07157079652956,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,132.98505417902766,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,126.50823049450273,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,141.97689058378955,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,135.4910480061868,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,102.48894663978507,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,102.48894663978507,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.3,0.4,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,130.8861743007117,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,122.64434900027953,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,138.5934626476549,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,130.3439068674355,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,266.5328653279294,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,266.5328653279294,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,122.08976191910887,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,116.53819876094644,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,129.79705026605205,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,124.2377566281024,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,95.95024117119107,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,95.95024117119107,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.3,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,118.7832026117627,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.4,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,113.23163945360028,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.4,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,126.49049095870588,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.4,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,120.93119732075624,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.4,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,92.6436818638449,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.4,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,92.6436818638449,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.0,0.4,0.4,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,160.497556864281,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,148.64020889521652,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,169.48939326904286,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,157.62302640690058,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,453.5738728753125,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,453.5738728753125,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,155.00770379003043,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,145.84061796323266,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,163.9995401947923,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,154.82343547491672,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,286.2978080259203,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,286.2978080259203,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.3,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,148.39458517532896,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,139.22749934853732,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,157.38642158009083,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,148.21031686022138,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,279.68468941122495,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,279.68468941122495,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,142.90473210107837,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,136.42790841655344,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,151.89656850584026,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,145.4107259282375,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,112.40862456183578,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,112.40862456183578,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.3,0.4,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,137.49929291541014,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,129.25746761498104,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,145.20658126235332,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,136.957025482137,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,273.1459839426309,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,273.1459839426309,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,132.0094398411565,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,126.45787668299411,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,139.7167281880997,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,134.15743455015007,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,105.86991909323874,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,105.86991909323874,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.3,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,125.39632122645807,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.4,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,119.84475806829568,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.4,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,133.10360957340126,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.4,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,127.54431593545162,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.4,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,99.2568004785403,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.4,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,99.2568004785403,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,3.5,0.4,0.4,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,167.11067547898247,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,155.25332750991802,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,176.10251188374437,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,164.23614502160208,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,460.1869914900109,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,460.1869914900109,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,164.92738171207804,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,155.76029588528334,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,173.91921811683994,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,164.7431133969674,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,296.217485947971,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,296.217485947971,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.3,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,155.00770379003043,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,145.84061796323573,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,163.9995401947923,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,154.8234354749198,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,286.29780802592336,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,286.29780802592336,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,152.82441002312598,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,146.34758633860105,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,161.81624642788785,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,155.3304038502851,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,122.32830248388339,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,122.32830248388339,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.3,0.4,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,144.11241153010855,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,135.87058622967945,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,151.81969987705173,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,143.5701440968354,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,279.7591025573293,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,279.7591025573293,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,141.9291177632072,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.3,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,136.3775546050448,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.3,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,149.63640611015038,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.3,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,144.07711247220072,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.3,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,115.78959701528942,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.3,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,115.78959701528942,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.3,0.3,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,132.0094398411565,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.4,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,126.45787668299408,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.4,0.2,0.8,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,139.7167281880997,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.4,0.2,1.0,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,134.15743455015004,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.4,0.2,1.0,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,105.8699190932387,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.4,0.2,9.9,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,105.8699190932387,inf,100.0,0.0,15m,50,150,0.12,1.5,1.0,2.5,4.0,0.4,0.4,0.2,9.9,0.4,ETH/USDT;BNB/USDT
-1000000000.0,2,151.06076964865167,inf,100.0,0.0,15m,50,150,0.12,1.5,1.2,2.0,3.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;BNB/USDT
-1000000000.0,2,139.20342167958904,inf,100.0,0.0,15m,50,150,0.12,1.5,1.2,2.0,3.0,0.3,0.3,0.2,0.8,0.4,ETH/USDT;BNB/USDT
