score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
25.170932,5,98.70335420414648,1.3489895097181657,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.47997,5,97.25347513913368,1.3438631126658132,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.5,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.47997,5,97.25347513913368,1.3438631126658132,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.5,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.47997,5,97.25347513913368,1.3438631126658132,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.5,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.086411,5,96.41930235755217,1.340913693647466,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.086411,5,96.41930235755217,1.340913693647466,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.086411,5,96.41930235755217,1.340913693647466,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.041809,5,96.3243759981766,1.3405780586137335,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,3.5,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.041809,5,96.3243759981766,1.3405780586137335,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,3.5,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
24.041809,5,96.3243759981766,1.3405780586137335,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,3.5,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
