score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
-1000000000.0,2,80.55,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.38,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,89.69,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,88.3,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,85.52,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,89.69,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,88.3,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,85.52,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.11,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.11,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.11,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,88.71,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.74,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.79,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,88.71,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.74,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.79,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,81.14,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,80.55,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.38,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,89.69,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,88.3,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,85.52,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,89.69,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,88.3,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,85.52,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.11,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.11,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,82.11,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,2.5,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,74.65,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.48,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,71.13,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,74.65,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.48,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,71.13,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,3.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,74.65,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.48,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,71.13,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.7,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.6,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.41,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,74.65,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.48,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,71.13,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,86.77,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,83.62,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.32,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,79.19,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,77.43,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,73.91,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,1.5,4.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,87.25,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,2.0,2.5,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,84.94,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,2.0,2.5,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,80.31,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,2.0,2.5,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,87.25,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,2.0,2.5,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,84.94,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,2.0,2.5,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,80.31,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,2.0,2.5,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,74.63,inf,100.0,0.0,15m,50,200,0.5,2.0,1.0,2.0,2.5,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
